Tumor_Barcode	PGA	PGA_Subclonal	PGA_TETRA	PGA_LOH	PGA_Haploid_LOH	MCN	MCN_WGD	MCN_CHR	DPClust_Mutations	ASCAT_Purity	ASCAT_Ploidy	BB_Purity	BB_Ploidy	CCUBE_Purity	GOF	High_Purity	WGD_MP2_Number	WGD_MP2_Ratio	WGD_EVEN_Ratio	nWGD_CCF_MCluster	nWGD_CCF_MCluster_Detail	nWGD_Substantial_Segment	nWGD_Substantial_Segment_Detail	Super_Cluster_1	Super_Cluster_5	Super_Cluster_10	Homozoygous_Deletion	Homozoygous_Deletion2	Homozoygous_Deletion_Detail	DPCLUST_Detail
NSLC-0290-T01	0.9585200143373646	0.0542673705512845	0.4376043725289774	0.17050570163630938	0.13867054800770873	0.9564358745407301	WGD	22	4846	0.65	3.4253138317383	0.64025	3.35121146045664		0.888349350191688	""	40	0.525	0.6526850586549922	0	""	0	""	0	0	0	0	N	""	C3|1.00|3457; C5|0.36|1302
NSLC-0291-T01	0.9456050459487846	0.3299314682602807	0.1357861350575748	0.5309378453346798	0.21615070819380092	0.9260281000296459	WGD	22	6768	0.32	3.751903588807	0.336	3.36282207756735	0.3550039524938149	0.615940869255956	""	276	0.13043478260869565	0.4645780337786734	1	nMut = 478; Ratio = 0.07	4	chr1:22.83|chr4:190.01|chr8:26.32|chr11:16.99	0	0	0	0	N	chr9:2:0.48	C3|0.96|6192; C4|0.51|478
NSLC-0292-T01	0.4416197468872307	0.14922928807036884	0	0.2836165248557787	1.2893056125119876e-4	0.19674820123451747	nWGD	4	3997	0.32	2.01695962059058	0.32864	1.95755482788462	0.666102601413941	0.393001063043773	""	0		0.027730100581586037	0	""	0	""	3	2	1	1	Y	chr4:1:24.32	C1|2.04|1687; C2|1.49|186; C3|1.24|326; C4|0.89|1325; C5|0.41|426
NSLC-0293-T01	0.8841442429078352	0.12614931775796392	0.06770112052839675	0.49279669351456656	0.13654206311293599	0.6721311634839545	WGD	16	19046	0.15	3.12577163452336	0.1431	3.18787107275142	0.28736172862704046	0.770233172381154	""	348	0.08045977011494253	0.28030380747405625	0	""	8	chr5:47.07|chr6:50.49|chr6:22.81|chr11:48.22|chr12:37.28|chr16:21.27|chr16:14.75|chr22:10.38	0	0	0	1	Y	chr2:1:23.11	C3|1.1|18790
NSLC-0294-T01	0.2273784755154088	0	0.1653587443015978	0.03483246305226483	0	0.2084454350421036	nWGD	6	190	0.33	2.31378004860718	0.32208	2.33659862368841	0.7869518724511131	0.0310331534309946	""	0		0.21283728571074512	0	""	0	""	0	0	0	1	Y	chr14:1:87.1	C4|0.85|36; C5|0.43|118
NSLC-0295-T01	0.17653472250962562	0.033519238935810644	0.013236393781552282	0.0990746722367627	0.03813108960526962	0.12016848525341407	nWGD	2	6339	0.33	2.07671233576436	0.31515	2.05004563809526	0.48384066223543887	0.717200584423491	""	145	0.16551724137931034	0.059872424142408835	0	""	0	""	1	0	0	0	N	chr9:1:1.8	C1|1.53|66; C2|1.03|3493; C3|0.58|2738
NSLC-0296-T01	0.7121548140974102	0.4638286129269962	0.06671316371749739	0.4889369923324303	0.233921788762615	0.46151097446271194	nWGD	11	3273	0.24	2.2412777875725	0.2352	2.33679989457805	0.1976107037525112	0.261028776372679	""	285	0.09824561403508772	0.2882581781505868	0	""	6	chr3:156.5|chr4:84.32|chr4:29.1|chr5:131.08|chr16:43.69|chr21:33.71	0	0	0	1	Y	chr13:1:12.48	C2|0.94|3239
NSLC-0297-T01	0.13876078989890295	0	0	0.08416067210714986	0.07783035356974352	0.12741296837476943	nWGD	2	3828	0.14	2.08253188763733	0.14588	2.0288852948292	0.18636455405441615	0.983359895003281	""	0		0.09011667788641117	0	""	0	""	0	0	0	0	N	""	C2|0.99|3797
NSLC-0298-T01	0.671119229671935	0.2928258575406139	0.24285935421800467	0.15778155406790534	0.029791066430991487	0.622531920871797	WGD	14	8069	0.4	2.9168423428167	0.3992	2.8336360064645	0.47319957034303994	0.489358226997985	""	1860	0.0489247311827957	0.2623373471949568	0	""	4	chr20:26.2|chrX:58.27|chrX:27.79|chrX:65.01	0	0	0	0	N	""	C2|1.01|5907; C3|0.42|2111
NSLC-0299-T01	0.9280798144633817	0.02320903943984628	0.5431425755596742	0.14722612771670757	0.14682911809610613	0.925665353439072	WGD	21	3148	0.2	3.62802812394539	0.2058	3.52845498292605	0.18095017327851562	0.942492003027861	""	0		0.7403544696284377	0	""	1	chr6:33.1	0	0	0	0	N	""	C3|0.91|3104
NSLC-0300-T01	6.187854678247481e-4	6.187854678247481e-4	0	6.187854678247481e-4	5.768437914935322e-4	6.081520258756927e-4	nWGD	0	43	1	2.00126810417038	0.964	1.99871135061374	0.18734774106226215	0.0283802491924319	BB_Purity|ASCAT_Purity	0		6.314685611949044e-4	0	""	0	""	0	0	0	0	N	""	C2|0.14|33
NSLC-0301-T01	0.18681597849773673	0.06079901751503598	0	0.09768455741145769	0.016819243674741354	0.09919038088077924	nWGD	1	5781	0.55	2.06218829656598	0.54065	2.01206991327154	0.6086066315985217	0.394038156595626	""	0		6.455930944676688e-5	0	""	0	""	0	0	0	0	N	""	C1|0.99|2639; C2|0.79|1092; C3|0.72|685; C5|0.25|1120
NSLC-0302-T01	9.766666133959703e-4	9.766666133959703e-4	0	9.693191390247897e-4	0	7.347474371180525e-6	nWGD	0	381	1	2.00294127703665	0.904	1.99652644460594	0.3481898722134615	0.00240901936851572	|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|0.14|377
NSLC-0303-T01	0.002902680922792246	0.0025678578288269465	0	0	0	0.003060224119074397	nWGD	0	276	0.97	2.03128782308298	0.9515	2.02655011121242	0.35175847857464854	3.00849900970241e-5	BB_Purity|ASCAT_Purity	0		0	0	""	0	""	0	0	0	0	N	""	C1|1.02|51; C4|0.13|190
NSLC-0304-T01	0.21177855710366472	0.0038598751740069512	0	0.1583190834916017	0.04617423259924104	0.10185141877639674	nWGD	2	3923	0.21	1.87039131336141	0.21987	1.89765288884154	0.26617669519609444	0.835758264216319	""	0		0.05126015246190458	0	""	1	chr1:59.07	0	0	0	0	N	chr9:1:0.98	C2|0.96|3901
NSLC-0305-T01	0.00407964036750067	0.00407964036750067	0	0.003993944437102874	0.0025753648171397397	0.002787442698265118	nWGD	0	1155	1	2.00459189307137	0.954	1.9951703668055	0.1942010649128595	0.0233633487466537	BB_Purity|ASCAT_Purity	0		0.002795272647315766	0	""	0	""	0	0	0	0	N	""	C1|0.13|1148
NSLC-0306-T01	0.8923474517644798	0.28275331753630156	0.1386672191199494	0.21948523559708402	0.042753021954822744	0.8879833079963149	WGD	20	15235	0.15	3.82755445539204	0.1428	3.7870835806214602	0.2497497471490265	0.642806142212098	""	1110	0.07927927927927927	0.27275000878850086	0	""	3	chr7:48.94|chr13:27.03|chrX:26.91	0	0	0	0	N	""	C2|1|15157
NSLC-0307-T01	0.9218486327768207	0.44385577564155876	0.4128703715860932	0.2392200069300449	0.23647631685386605	0.9186199815166567	WGD	21	7674	0.52	3.38420662866649	0.52728	3.23192855798129	0.5574610782463824	0.420843157139752	""	2508	0.4988038277511962	0.7116663710158746	0	""	1	chr8:144.85	0	0	0	0	N	chr13:1:0.39	C3|0.98|6170; C4|0.40|1423
NSLC-0308-T01	0.8096765641534736	0.2573128259854372	0.23585650236711947	0.04118629132335234	0.0045794169432106634	0.7666182828545994	WGD	19	3200	0.11	3.03297020895548	0.10516	3.10628080718461	0.11957723198089543	0.50414526819147	""	0		0.2704657326430557	0	""	7	chr3:198.12|chr7:57.86|chr7:98.29|chr11:50.47|chr15:84.87|chr18:15.33|chr22:34.64	1	1	1	0	N	""	C1|1.2|3191
NSLC-0309-T01	0.13479360160336548	0.001967707204145009	0	0.09409682602934026	0.003697166340249207	0.048171987715559896	nWGD	0	8769	0.57	1.99365500093751	0.57342	1.94792566975864	0.6719016420293491	0.952843309743288	""	0		0.006002202332075964	0	""	0	""	0	0	0	0	N	chr7:1:0.06|chr8:1:0.86	C2|0.99|6407; C3|0.56|1071; C4|0.26|1183
NSLC-0310-T01	0.8855351531690557	0.5493598765430936	0.03369809951425698	0.4738987224143488	0.3096738817429753	0.8552028940456331	WGD	20	5669	0.46	3.29693133586437	0.44666	3.07452680101743	0.42830018635460254	0.379273528953159	""	190	0.2578947368421053	0.43176295016809424	0	""	9	chr2:242.12|chr3:198.13|chr9:12.02|chr11:50.62|chr11:19.64|chr11:53.76|chr20:29.83|chrX:58.5|chrX:93.56	0	0	0	1	Y	chr9:4:23.57	C2|0.99|5173; C3|0.39|419
NSLC-0311-T01	0.06484587972032989	0.059846832885809796	0	0.00822967961784218	0.0014851474775649765	0.05740784126096195	nWGD	0	10229	1	2.06377736780547	0.976	2.01270685322651	0.7008206018154075	0.00772570173394261	BB_Purity|ASCAT_Purity	0		0.001652092427194947	0	""	0	""	0	0	0	0	N	""	C2|0.90|1071; C3|0.56|2196; C4|0.36|202; C5|0.14|6660
NSLC-0312-T01	0.9493582840876489	0.21936881657304766	0.237536396376996	0.1297158458736277	0.11794571266799926	0.947994226835752	WGD	22	15292	0.46	3.71472941938599	0.44206	3.62643862025471		0.746620212101905	""	1684	0.14786223277909738	0.3975729382564224	1	nMut = 3309; Ratio = 0.22	1	chr8:26.01	0	0	0	0	N	""	C1|0.98|11857; C2|0.52|3309
NSLC-0313-T01	0.934181726431445	0.0485548279280316	0.21948271996089325	0.3870422272615791	0.3018417201516847	0.8598417009811934	WGD	18	7034	0.35	3.1314868037461	0.35245	2.93786711801157	0.34490635997184127	0.925641829135146	""	5	0	0.5869729223585524	0	""	1	chr5:13.39	0	0	0	0	N	""	C2|0.99|6913
NSLC-0314-T01	0.9396680848231099	0.34351607227936726	0.27803188509453314	0.22058796513371262	0.1738458393206973	0.9179702938605957	WGD	20	13269	0.31	3.50942986345972	0.30628	3.3759541918462		0.554624415967694	""	1759	0.17453098351335986	0.5328793827671192	0	""	4	chr1:120.75|chr5:20.24|chr5:14.65|chr20:26.48	0	0	0	0	N	chr9:1:2.07	C1|0.97|9420; C2|0.57|3792
NSLC-0315-T01	0.5460903129288012	0.26473486101662824	0.02315712792613156	0.07034052206073103	0.01828314928527112	0.4681225424408662	nWGD	11	13904	0.63	2.51030505134389	0.62874	2.41648945263471	0.6735980246810448	0.476582874848691	""	7	0.14285714285714285	0.05241842669428459	0	""	2	chr6:28.76|chr12:10.05	0	0	0	0	N	""	C1|0.99|3879; C2|0.62|2201; C3|0.29|7734
NSLC-0316-T01	0.9163962970037183	0.0597241882808003	0.16264172623751177	0.07116832043990495	0.06862169524036721	0.9133509463929946	WGD	21	10108	0.27	4.60928504218215	0.28188	4.35183928708062	0.26223923139104643	0.929380237355906	""	185	0.3783783783783784	0.41723757635630626	0	""	0	""	0	0	0	0	N	""	C2|0.99|10039
NSLC-0317-T01	0.5180294562007774	0.32459792264266424	0	0.19157693166654224	0.05845935510707173	0.3530072005993185	nWGD	8	9362	0.6	2.24711599489223	0.5934	2.20119248188728	0.596298733135215	0.239763897431274	""	0		0.06772126175240589	0	""	5	chr9:17.67|chr9:77.68|chr15:62.82|chrX:56.71|chrX:93.56	0	0	0	1	Y	chr15:1:5.68|chr8:1:23.33|chr9:2:5.02	C2|1.00|5082; C3|0.70|394; C4|0.31|3792
NSLC-0318-T01	0.31758235239503746	0.23450959511926883	0	0.11429533419162309	1.715119514937491e-5	0.20058138007483114	nWGD	4	10394	0.3	2.17646953308934	0.3147	2.18183165006658	0.3253416079806661	0.226365919179527	""	0		0.0034292848440333817	1	nMut = 4105; Ratio = 0.39	1	chr5:131.11	0	0	0	0	N	chr9:1:5.66	C2|0.98|6211; C3|0.48|4105
NSLC-0319-T01	0.28635933305713285	0.09900286690709152	0	0.11547275585355161	0.03117657558007048	0.21606842405003776	nWGD	5	4594	0.64	2.12468940803582	0.64064	2.07658513393558	0.6840794860908215	0.37813634801321	""	0		0.03455591232467277	0	""	2	chr6:28.77|chr21:29.73	0	0	0	0	N	""	C3|1.00|3572; C4|0.77|65; C5|0.42|355; C6|0.24|547
NSLC-0320-T01	0.7675543647794487	0.4028156868251442	0.03031167841291216	0.4611940341579192	0.15340828534502163	0.6884053013033501	WGD	16	7353	0.39	2.75280164639114	0.3822	2.66193466375354	0.38426731672887543	0.454785284607101	""	232	0.14224137931034483	0.21085264494935552	1	nMut = 1952; Ratio = 0.27	2	chr1:20.81|chr12:129.27	0	0	0	0	N	""	C1|0.98|5361; C2|0.48|1952
NSLC-0321-T01	0.7730128990801253	0.14618310536166937	0.3416827241319335	0.04439540576709785	0.021245257947836896	0.7431648987488779	WGD	18	3927	0.45	3.15742527720083	0.4725	3.07891878738611	0.571742371739515	0.642059927687126	""	326	0.34662576687116564	0.36536943381894776	0	""	2	chr6:28.62|chr6:132.84	0	0	0	0	N	""	C1|0.99|2956; C2|0.82|289; C3|0.38|643
NSLC-0322-T01	0.21902234567111964	0.10630267303184363	0	0.14215722141772982	0.016759942624055994	0.09870793487531239	nWGD	1	10148	0.81	1.89808892218578	0.81324	1.78829781745081	0.7998633772134052	0.185217410864	""	0		0.02069740612141388	1	nMut = 352; Ratio = 0.03	1	chr5:46.37	0	0	0	1	Y	chr13:1:0.35|chr19:1:0.57|chr9:5:28.94	C2|0.98|2774; C4|0.47|352; C5|0.34|850; C6|0.19|6066
NSLC-0323-T01	0.1436725571894232	0.07386430184688504	0.038262500171405554	0.05399809157471121	0.01579994418138161	0.11489924212986208	nWGD	1	10603	0.64	2.19060771395702	0.64192	2.09623946249033	0.6693241131898655	0.394428266716127	""	638	0.05799373040752351	0.06288701261721658	0	""	0	""	0	0	0	0	N	""	C2|0.96|2957; C3|0.70|5402; C4|0.26|2165
NSLC-0324-T01	0.9363896595710359	0.3131712970020109	0.3282048629278552	0.31262932009308136	0.23721032670721612	0.9289897040270159	WGD	22	15169	0.4	3.55319145684149	0.4092	3.36452867632339		0.533607929386346	""	1218	0.3645320197044335	0.6902037793183626	1	nMut = 1702; Ratio = 0.11	6	chr1:84.86|chr6:18.47|chr7:49.26|chr10:82.16|chr11:21.1|chr12:14.27	0	0	0	0	N	""	C4|0.97|13268; C5|0.48|1702
NSLC-0325-T01	0.8979161927049997	0.35900885018858514	0.07480552490070944	0.4730121627327923	0.32382473187936256	0.8331337902505639	WGD	20	4809	0.28	2.65099229240391	0.28168	2.58512700990869	0.2615759614527792	0.558969596552395	""	487	0.26078028747433263	0.4795665069367123	0	""	4	chr2:24.53|chr8:12.54|chr16:14.38|chr17:22.59	0	0	0	0	N	chr14:1:0|chr9:3:6.38	C2|1.00|4718; C3|0.56|54
NSLC-0326-T01	0.8329288992592808	0.26399616927564756	0.17187394543809184	0.2239886955036301	0.14361025453112292	0.7756462926839452	WGD	19	11123	0.55	3.02047839221124	0.53295	2.84714241530129	0.5734719548249815	0.563116725746943	""	266	0.09022556390977443	0.36198926676345655	1	nMut = 2413; Ratio = 0.22	1	chr17:13.26	0	0	0	0	N	""	C1|0.98|5722; C2|0.64|2915; C3|0.48|2413
NSLC-0327-T01	0.9630817779479461	9.883174129133277e-4	0.6002392377605582	0.18046882581782095	0.15277123553365304	0.9625457022627621	WGD	22	6715	0.43	3.76248498437175	0.4386	3.70357814287566		0.996248271873786	""	0		0.8312871592616358	0	""	0	""	0	0	0	0	N	""	C2|0.99|6659
NSLC-0328-T01	0.737839327307573	0.48710168710252	0.05751755271460459	0.3066180191961332	0.18758390407573106	0.6179428537359919	WGD	15	6970	0.69	2.61019644630306	0.67206	2.5168523170462	0.6952448638145815	0.277674871817222	""	433	0.06466512702078522	0.26822437821971756	1	nMut = 635; Ratio = 0.09	19	chr1:105.71|chr3:197.93|chr5:20.48|chr5:39.75|chr6:11.5|chr6:16.15|chr6:138.64|chr7:26.59|chr7:26.13|chr10:39.51|chr11:50.62|chr11:80.53|chr13:88.18|chr16:17.62|chr16:16.21|chr16:22.69|chr19:36.68|chr22:34.82|chrX:16.25	0	0	0	0	N	chr21:1:3.31|chr9:1:0.19	C2|1.00|4698; C3|0.65|879; C4|0.52|635; C5|0.25|675
NSLC-0329-T01	0.6980988326432912	0.25832437797916835	0	0.45856455627423837	0.03635452456289397	0.3077829692362855	nWGD	7	15121	0.36	2.08189615618579	0.35496	1.83170229134081	0.7199313094182919	0.519392609016346	""	0		0.18385651610992468	0	""	1	chr3:107.59	2	0	0	4	Y	chr2:1:119.73|chr3:1:86.46|chr9:2:120.85	C1|2.16|279; C2|1.51|377; C4|0.97|9831; C5|0.69|1779; C6|0.44|2731
NSLC-0330-T01	0.6589722891363945	0.09905492787433993	0.11843603836969993	0.08893971773143945	0.07902361829600223	0.6401607786696678	WGD	14	3764	0.2	2.94781520010687	0.2008	2.80290670706719	0.27329760009088433	0.784280877623579	""	297	0.05387205387205387	0.23265261650864488	0	""	1	chr7:85.41	0	0	0	0	N	""	C4|0.95|3716
NSLC-0331-T01	0.7123459714354766	0.23390786022114582	0.0806156207612056	0.07488262543836252	0.04937045293747864	0.7074424564426369	WGD	16	6446	0.59	2.88060027230561	0.6077	2.76626714071329	0.6011356346350211	0.542035965456027	""	372	0.04032258064516129	0.15871018905402215	0	""	1	chr5:46.37	0	0	0	0	N	chr9:1:3.23	C1|1.00|4718; C2|0.72|547; C3|0.39|1142
NSLC-0332-T01	0.9159067449632461	0.2521627664176631	0.23923484044070373	0.1566347865464398	0.12048953784073685	0.8911231612906255	WGD	22	6557	0.23	3.93172874243072	0.22471	3.76218035776997	0.23482079471798567	0.658453631071079	""	653	0.29709035222052066	0.5171871867377974	0	""	3	chr6:12.25|chr6:16.49|chr8:48.99	0	0	0	0	N	""	C1|1|6523
NSLC-0333-T01	0.7484207902459057	0.3355409235765901	0.27425463574434694	0.2294271222005139	0.11027216944420609	0.6735249004852527	WGD	16	7228	0.22	3.33250419407687	0.21516	3.07334952462223	0.28678063611677296	0.46593451311237	""	1396	0.07951289398280802	0.41173188312445297	0	""	2	chr16:40.36|chr19:12.95	0	0	0	0	N	""	C2|0.95|7186
NSLC-0334-T01	0.664480663716162	0.09190511602134402	0.005082727946528766	0.29481544533594695	0.15147406233081429	0.5574797278316015	WGD	13	4550	0.42	2.42217707820453	0.44016	2.32678414673015	0.5651719052973642	0.860220439865749	""	10	0.1	0.18366838480300673	0	""	2	chr7:57.01|chrX:25.02	0	0	0	0	N	""	C1|0.99|3975; C2|0.81|400; C3|0.36|151
NSLC-0335-T01	0.31241009749287185	0.08568903211096171	0.006458962728531159	0.18093457152698103	0.006800092233747186	0.14548983289199108	nWGD	2	7605	0.75	1.97119900901309	0.75	1.88885476499763	0.7738954023742988	0.592115968385932	""	0		0.016869717868472998	0	""	0	""	0	0	0	0	Y	chr1:1:0.07|chr17:1:2.18|chr20:1:9.02|chr9:1:3.6	C3|1.01|6058; C4|0.85|365; C6|0.35|252; C7|0.16|797
NSLC-0336-T01	0.9484763396499839	0.25332342025090177	0.20627635314283363	0.26879772596729057	0.22896179087024635	0.938846217417759	WGD	22	18398	0.48	3.21356233518905	0.49248	3.08967443161931		0.689177226846323	""	601	0.15806988352745424	0.5095614277524496	0	""	1	chr16:34.24	0	0	0	0	N	chr17:1:0.36|chr21:2:0.49|chr9:2:3.6	C1|0.98|8710; C3|0.40|9495
NSLC-0337-T01	0.6135462950203907	0.1488063725107546	0	0.5299956665040626	0.0501936073697645	0.29157255451359027	nWGD	6	5781	0.37	1.81182335468724	0.38332	1.63516735063955	0.7402162528388438	0.549153609660333	""	0		0.08680084182062622	0	""	2	chr2:30.68|chr8:17.48	2	1	1	3	Y	chr13:2:60.24|chr2:1:30.68	C1|1.98|809; C2|1.46|174; C3|0.95|3268; C5|0.36|1388
NSLC-0338-T01	0.6756936882549737	0.022085259719412234	0.0543342864739593	0.07223694817729105	0.06621343069116145	0.6549720160461188	WGD	15	4210	0.29	2.86190826260425	0.29493	2.80815721263666	0.32385770216793835	0.935718837170154	""	0		0.1374313942795245	0	""	0	""	0	0	0	0	N	""	C1|0.95|3697; C2|0.65|491
NSLC-0339-T01	0.9333255813687942	0.19428345037244657	0.1925090060526197	0.38155393356212475	0.2972333752068373	0.9310035422652552	WGD	20	10454	0.83	3.19372711702876	0.82004	3.03389694312026	0.8073594271747739	0.749852112300313	""	1113	0.24887690925426775	0.5639466927719168	0	""	0	""	0	0	0	0	N	chr19:1:0.12	C2|1.00|8860; C3|0.72|776; C4|0.44|141; C5|0.25|588
NSLC-0340-T01	0.949326546161627	0.2937089243644194	0.287443310629196	0.16643686151357479	0.05910634506306878	0.9467546584484904	WGD	22	12483	0.24	4.18717258968629	0.234	4.13535178038371		0.615491660543348	""	2205	0.1360544217687075	0.5234625453621727	0	""	2	chr5:131.1|chr20:32.78	0	0	0	0	N	""	C2|0.96|11254; C3|0.58|1145
NSLC-0341-T01	0.2217212824969846	0.004309967398255648	8.195625986846755e-4	0.15144390174992395	0.013842805618513388	0.09493676434999815	nWGD	1	4901	0.13	1.93666342995711	0.12922	1.89174832897644	0.20222764476304678	0.687695500267273	""	0		0.02099958404381842	0	""	0	""	1	1	1	0	N	""	C3|1.2|4882
NSLC-0342-T01	0.7670757099800758	0.023594357043271955	0.12265176591225513	0.09442499266746487	0.050766527758558916	0.7358997989427847	WGD	18	19757	0.4	3.29362489968278	0.416	3.13789053174668	0.5392738803530652	0.95814111681405	""	16	0	0.19916129506539207	1	nMut = 2662; Ratio = 0.13	0	""	0	0	0	0	N	""	C1|0.97|17037; C2|0.48|2662
NSLC-0343-T01	0.3643370214175396	0.10587722006135158	0	0.2846713372140843	0.017618872537210027	0.10479443774012723	nWGD	0	9057	0.59	1.82325915859467	0.60239	1.73126724470925	0.5944675753568482	0.467137459665739	""	0		0.048253453131517396	0	""	2	chr5:15.04|chr7:18.41	0	0	0	3	Y	chr16:2:8.18|chr7:3:70.14	C2|0.99|3912; C3|0.55|2257; C4|0.30|2800
NSLC-0344-T01	0.48671498812614605	0.27031882741217345	0	0.07679168780170852	0.03306360327982173	0.41716806367659376	nWGD	10	6957	0.39	2.23994701633175	0.39624	2.27187903102526	0.45742580626982243	0.295842099488563	""	0		0.040124949459647966	0	""	2	chr6:28.74|chr7:30.98	0	0	0	0	N	chr13:1:0.25	C1|0.96|3861; C2|0.40|3058
NSLC-0345-T01	0.9495202884189793	0.1382428697301863	0.48060039801152016	0.13752295436781412	0.13456497794699124	0.9478154669303859	WGD	22	14670	0.33	3.71604668625992	0.33297	3.63184662491672	0.3695652173913043	0.742262276708225	""	645	0.12093023255813953	0.7172960942815554	1	nMut = 180; Ratio = 0.01	0	""	0	0	0	0	N	chr9:1:1.05	C1|0.98|14420; C2|0.51|180
NSLC-0346-T01	0.6362639761104999	0.0616547175162808	0.1331257074255586	0.04842760074116112	0.00888905508180488	0.6046559546830041	WGD	13	5587	0.61	2.84490716023319	0.5856	2.74233755857823	0.6300528210628381	0.859138381363184	""	87	0.04597701149425287	0.1046295408719967	0	""	3	chr2:11.22|chr2:12.05|chr2:53.97	0	0	0	0	N	chr9:1:2.49	C2|1.05|3777; C3|0.72|1179; C4|0.24|554
NSLC-0347-T01	0.8625088993599525	0.337245255713622	0.09842135838378141	0.1837549226880384	0.10823380898928542	0.7895710526166463	WGD	17	7235	0.47	3.02152480187657	0.48786	2.81044793302669	0.5784026456381981	0.598671652471841	""	782	0.09207161125319693	0.18671102025510913	0	""	4	chr5:46.05|chr7:54.02|chr11:72.17|chr15:81.58	0	0	0	0	Y	chr13:1:2.5|chr15:1:2.95|chr8:1:1.95|chr9:5:6.27	C2|0.99|6161; C3|0.73|77; C4|0.42|932
NSLC-0348-T01	0.11902960940978478	0.05011296184707929	0	0.0425189635345179	1.2365712795631919e-5	0.02984615602579149	nWGD	1	2783	0.43	2.0043554189762	0.41366000000000003	2.00017474770028	0.5541323368177794	0.640972831107999	""	0		0.002136991419429889	0	""	0	""	1	1	1	0	N	""	C1|1.18|1508; C2|1.07|330; C3|0.89|721; C4|0.40|208
NSLC-0349-T01	0.9310300113823844	0.3482617547941758	0.28247614457584147	0.26773658806240325	0.10664531422821062	0.9219103623834534	WGD	22	10679	0.29	3.67912415973173	0.27579	3.66881820533204	0.2609264275563723	0.523149903641493	""	1126	0.22380106571936056	0.4505812674844826	0	""	5	chr2:94.94|chr4:189.78|chr14:86.91|chr19:14.02|chr19:17.64	0	0	0	0	N	chr5:1:0.37	C2|0.99|10601
NSLC-0350-T01	0.92269900688757	0.08725768023456862	0.12982525938699194	0.2889976517936667	0.1740301716140583	0.8695036656053639	WGD	19	4028	0.12	3.19806488770061	0.12156	3.12970928551032	0.16046723443831296	0.875977209023687	""	0		0.3392334624774715	0	""	0	""	1	1	1	0	N	""	C1|1.1|3998
NSLC-0351-T01	0.3515950915179819	0.0256886471015031	0.0017590133249527533	0.20864465520279124	0	0.15421551105530162	nWGD	2	4079	0.37	1.93146626165893	0.36334	1.88457851143662	0.39634613630214716	0.946486360289496	""	0		0.0019801151537029997	0	""	0	""	0	0	0	0	N	""	C2|1.01|3155; C3|0.77|206; C4|0.35|685
NSLC-0352-T01	0.7889656639536232	0.22574653233564432	0.0975898922895212	0.2671821421758744	0.1104943804552505	0.7394077407378847	WGD	17	8727	0.26	2.80358462016081	0.24882	2.78352502124761	0.33990541696715454	0.681145741735265	""	380	0.1394736842105263	0.25543442511484354	0	""	4	chr9:13.56|chr9:13.82|chr17:15.28|chr19:19.02	0	0	0	0	N	chr9:1:5.01	C2|1|8672
